# weights, mloglkl, A_IA, D_z1, D_z2, D_z3, D_z4, D_z5
3.454479387037179072e-05 1.943971674269272683e+02 2.209273196047604415e+00 -8.423257894203223239e-02 -2.973302162295694134e-02 6.044492565917673754e-02 2.578293478704297981e-02 -1.007248550045141203e-02
3.452942772753373791e-05 1.943966123437931230e+02 7.514441013336181641e-01 -4.424644947052001898e-02 4.460816216468811712e-02 5.215672945976256025e-02 -1.359437942504882618e-02 -4.140637278556822537e-03
3.460071025400083676e-05 1.943935500724362271e+02 1.777965870059261988e+00 2.247813024026674988e-02 -1.722134620178394915e-02 -2.651766956765744948e-02 -1.950634295388422451e-02 1.259039435369669474e-02
3.467089147338842754e-05 1.943905238093889807e+02 2.027383866890030362e+00 -8.668966211927739418e-02 2.575291690797057442e-02 5.157436092942287165e-02 1.398112817723400070e-02 -1.429130574594332861e-02
3.478425011247019506e-05 1.943862595805025819e+02 1.806780323231651053e+00 -6.720455965016755573e-02 -3.700503276848926548e-02 1.558721187394512819e-02 1.966338543676805078e-02 -2.849019481918332528e-02
3.493867257880548514e-05 1.943808299693252195e+02 1.436953984548873464e+00 -3.897716691469270411e-02 8.602752877182900937e-03 5.924263336002137670e-02 -2.662597820517333125e-02 -1.338930238503108217e-02
3.497479028453528250e-05 1.943787967574812114e+02 4.998502749743805040e-01 -5.820009401797735654e-02 -2.862533851899093373e-03 3.216843753617257273e-02 7.478933761893430399e-03 2.637811732870536802e-02
3.496320392386393044e-05 1.943781280898538455e+02 2.801013675997479524e+00 -4.119844873366507176e-02 -3.425905978854795753e-03 -1.253179898466655340e-02 2.393026538238118839e-02 -1.168033103835591432e-02
3.505953852163667126e-05 1.943743765649867328e+02 1.167121399732443443e+00 9.401593922795395408e-03 7.204000440207108946e-03 -1.517730831388744428e-02 1.350335774260333355e-02 -2.273285158197469596e-02
3.513589072876282388e-05 1.943712011459301436e+02 1.725106691387116697e+00 -1.052767394014297447e-01 -3.118425981107233319e-02 -3.467927170447616253e-02 -1.047982613390823631e-02 1.165019601148127582e-03
3.514270454060236217e-05 1.943700072373343914e+02 1.952058865895215156e+00 1.828070193416493627e-02 -1.022639245313580747e-03 6.245915680799445091e-02 3.172625612391901523e-02 9.254186539747952245e-03
3.523253797873486092e-05 1.943664542518324936e+02 1.247009548460034978e+00 -8.143625808769452967e-02 1.513785148874208231e-02 3.637626792260235942e-02 -1.742851399664853071e-02 -1.822019155039351912e-02
3.525734843770654894e-05 1.943647503080113950e+02 1.572408900142240995e+00 -1.912349846930347375e-02 -2.725725443818694665e-02 5.949107377249836237e-02 3.292251355051973444e-02 2.389901693336508176e-02
3.534334584146140237e-05 1.943613141436884462e+02 2.925957597150013356e+00 -4.692325667571894954e-02 1.922398169467334772e-03 3.464344579461081652e-02 6.368287204061205686e-03 3.101584912553834172e-02
3.552031218740067165e-05 1.943553195747164182e+02 1.701495281492753975e+00 -5.110097900091213619e-02 -1.237683226255956170e-02 3.406954482577857768e-02 -1.784799027320367257e-02 -2.916801939111167072e-02
3.552681790917282240e-05 1.943541364365155744e+02 2.024257996340622867e+00 -2.443343614263374097e-02 3.968085074802572831e-02 -7.307926394310562679e-03 6.887963244423894738e-03 -1.110054622727985746e-02
3.559506968357789856e-05 1.943512171456286524e+02 4.028070699430719159e-01 1.169682136805332007e-02 -2.047032828609061245e-02 9.191553649244330049e-03 -8.448344420191822302e-03 -1.386383389674223157e-02
3.557853287073839670e-05 1.943506818351356173e+02 1.921692164492370125e+00 -4.063464221955413735e-02 -3.577093345674946245e-02 4.463141248853315368e-02 -3.243706498850597308e-02 -5.777846902555471009e-03
3.564843068633121831e-05 1.943477191559888126e+02 1.723388520850969385e+00 2.201966908864667893e-02 1.947927903745397260e-02 1.344549359782062914e-02 2.554260097177826067e-02 -1.739431840671626373e-02
3.581021424082736038e-05 1.943421911151594657e+02 5.381134201441337694e-01 -3.591942415358512219e-03 3.708524434344587228e-02 3.549288370612049826e-02 -2.082574203975021826e-02 -7.683353116603230948e-03
3.582833349335551320e-05 1.943406852631150912e+02 1.493468189539473912e+00 4.850360704378338383e-02 2.585642705613677705e-04 -1.040688275688410325e-02 -9.401077450054473594e-03 -1.371994548601255734e-02
3.587567085109890600e-05 1.943383649082743432e+02 2.646763511213322317e+00 -9.327115648507081080e-02 2.515680228251439277e-02 1.762824962428169440e-02 4.466078735367098873e-03 -1.086773118930477872e-02
3.595567603205657143e-05 1.943351373233128356e+02 1.529092959739951851e+00 -9.118370210575243995e-02 -4.836333503884059776e-02 1.200980173051563460e-03 2.724569155587448083e-02 -8.447560908715415207e-04
3.592017564040530457e-05 1.943351251486730860e+02 1.038526733770186894e+00 5.236788069234836474e-02 4.580019230371198957e-03 3.321221106570237946e-02 1.984674864214931028e-02 3.190643076918601995e-02
3.599364104379433344e-05 1.943320819966800173e+02 1.260034561157226562e+00 -5.847110080718994490e-02 3.877774751186370550e-02 -4.275146484375005884e-03 -1.043229103088377796e-03 2.638226044178008933e-02
3.632443132588625555e-05 1.943219337276994167e+02 1.618142381648134176e+00 -2.519351954142293182e-02 -2.665683120858307331e-02 5.096313354291411024e-02 3.020166193401681992e-02 -1.920239704166702352e-02
3.630213394357338126e-05 1.943215477559941462e+02 1.021589990118851432e+00 -5.883476569005319928e-02 9.509925570757304936e-04 5.295091785785087379e-02 -1.513207747336979547e-03 -2.507208971496376060e-02
3.694385153756588524e-05 1.943030250478377923e+02 1.639780282974243164e+00 -5.507564091682434076e-02 -1.666547548770904580e-02 2.388194704055786322e-02 -3.045632886886596308e-02 3.117137861251831343e-02
3.705801920628124240e-05 1.942989395107251198e+02 1.010660717626363336e+00 6.956985716239046103e-02 -3.559728726051670372e-02 1.502724255737117320e-02 -1.157987207675944402e-02 1.024058698988340732e-02
3.702689303983147060e-05 1.942987797943222859e+02 1.248930621978328048e+00 -4.367735374068842935e-02 8.954311320044455735e-03 7.764011662097762556e-02 -1.524117372331962317e-03 -1.757885655880900289e-02
3.711927184871948083e-05 1.942952879902802010e+02 1.372246421908791092e+00 -2.635452124450712863e-02 -4.574913826670516659e-02 4.160409160990663491e-02 -2.726919274502522320e-02 1.952681871368843608e-02
3.734899198759915556e-05 1.942881183589306033e+02 2.195545227435552249e+00 -1.338667713030827766e-02 -6.473334264505055391e-02 4.788080082601094134e-02 -3.269525814359124094e-03 1.267172490320239014e-02
3.733219732220600012e-05 1.942875681285669032e+02 5.775954723358154297e-01 4.906307458877601224e-04 3.801275682449341276e-02 6.659369874000549416e-02 -7.958817958831784778e-03 2.104631745815277455e-02
3.747841705335366007e-05 1.942826590598187693e+02 2.013529789460836383e+00 1.088804327810734274e-02 -7.685455974620829245e-03 -1.880992540255618101e-02 -1.878171548575569699e-02 -1.152243682828448662e-02
3.746291833279763830e-05 1.942820726825730731e+02 1.825240060775647599e+00 -5.671539965005528011e-02 -3.869572712832013150e-02 -1.403076692204738296e-02 -6.764368740505375538e-03 -2.793461093023531100e-02
3.752390833097074161e-05 1.942794459965446947e+02 1.408592791263767907e+00 -3.589764756108788923e-02 2.726589596029325990e-02 6.915473888623095700e-02 -8.494627229766127385e-03 -1.632104925861347852e-02
3.749949253663337385e-05 1.942790968813331176e+02 1.299256646641875790e+00 3.250963368049193669e-02 -2.365237038434086364e-02 6.703308133438277971e-02 -1.768894226167067735e-02 -4.371221294681020691e-03
3.746487909351167532e-05 1.942790203452354092e+02 1.622751385840434324e+00 4.350419630012374028e-02 -2.194921740336295418e-02 3.169633743524427616e-02 6.854122081702024305e-03 -2.249644604636505743e-02
3.757554181274510620e-05 1.942750709268254639e+02 9.402608265681360322e-01 -6.303571370696900433e-02 -7.723745434053741477e-03 1.884851516649663217e-02 -3.159473908599368802e-02 -6.087962943735480970e-04
3.758233728565557531e-05 1.942738900948751848e+02 2.046419620513916016e+00 -7.777234447002411011e-02 -6.188344717025757308e-02 -3.127597475051879794e-02 1.445504236221313576e-02 1.251835942268371415e-02
3.756736745074326883e-05 1.942732884952458505e+02 1.126758185191194528e+00 -9.768271535059222521e-02 3.458803057673932868e-02 3.715298257936816562e-02 -7.717488663412850475e-03 4.796074277142604869e-03
3.753809167395685624e-05 1.942730680864662531e+02 3.130034856236280305e+00 -6.275781069434585580e-02 -6.299522731229023620e-05 -6.241331121007900884e-03 8.108239383190135596e-03 -1.258101441942374721e-02
3.768314715979405332e-05 1.942682113122920100e+02 2.350216890907240952e+00 -6.357407343471599415e-02 -3.386102667356905016e-02 7.716895907943473187e-02 1.305219501409091848e-02 1.012720643970709683e-02
3.783474113630730417e-05 1.942631965236490998e+02 1.656897637243393007e+00 -8.110866661767848762e-02 1.244654520925203567e-03 6.865538199209510195e-02 8.654758990357037940e-03 -1.760289734380510174e-02
3.783416006706895134e-05 1.942622118818538866e+02 1.151228487885180840e+00 -7.583454362395486426e-02 1.405580797997370290e-02 -1.970970006578094680e-02 -1.467703874571978789e-02 1.608950747332068415e-02
3.805808837211777703e-05 1.942553106479464304e+02 1.392643397740949140e+00 -4.745485555336131922e-02 -3.398897977912343493e-02 -4.456996901095804792e-02 7.833904738657908318e-03 3.140745195154483194e-03
3.809959016095778434e-05 1.942532207567168996e+02 1.135365340338482909e+00 8.515960726259901026e-02 2.701962141469904655e-02 4.421236828068168812e-02 1.319509257834829835e-02 9.160845069287201770e-03
3.818393891959682605e-05 1.942500093017926588e+02 9.765243530273437500e-01 3.882308077812195168e-02 3.807902097702028921e-03 4.682549786567688499e-02 -2.693108224868774256e-02 -8.590109825134278898e-03
3.821055627213014016e-05 1.942483124622220600e+02 9.276592292586860466e-01 -5.066389183885744441e-03 1.552676918017537044e-02 -1.910561440881744510e-02 -1.687530826656534477e-03 -1.912918023850380261e-02
3.847809467899909026e-05 1.942403351718688214e+02 1.275224096696129905e+00 -8.091688795948462354e-02 1.213338245188225195e-02 -2.400064400500204892e-02 1.235091641232369253e-02 1.976111038001353987e-02
3.847096569830366774e-05 1.942395204627789838e+02 1.303180896757348606e+00 -1.046415845866369015e-01 -1.335824003179704456e-02 5.728974952937924969e-02 1.794734591704030130e-02 1.878469260502141358e-03
3.881436756090730678e-05 1.942296338058141600e+02 6.569652557373046875e-01 -2.940298998355865556e-02 3.572506427764896020e-03 4.410677933692931652e-02 3.499396133422851690e-02 -1.355073451995848777e-03
3.888364663945855247e-05 1.942268505145003417e+02 1.754498429164817352e+00 1.472380544681624326e-02 -2.091352272652644007e-02 -2.965778249809333800e-02 -6.696640758481735983e-03 2.417598158100540268e-02
3.884834920423486926e-05 1.942267586974760434e+02 1.824602728514884475e+00 -6.171622661983757613e-02 1.823556209165617947e-02 -2.459020970779181997e-02 5.906142791926180524e-03 2.981780022632889160e-02
3.890900052452872672e-05 1.942241986820484101e+02 1.689167398169546530e+00 -3.252676054291911423e-02 -5.434819766627289189e-02 -9.142247497878619455e-04 -2.844084498068745470e-02 -6.359744342577088733e-03
3.917185426861640520e-05 1.942164657963044760e+02 1.897668468586868329e+00 -4.802950190819933740e-02 3.219524486073765956e-02 3.771809092645553307e-02 1.162542366085145967e-02 -2.249788286004420976e-02
3.940281153367041655e-05 1.942095871093808626e+02 1.377213478088378906e+00 4.890309691429138572e-02 1.736186599731445734e-02 1.878025388717650956e-02 1.399735450744628990e-02 3.155470240116119152e-02
3.942894860912991622e-05 1.942079239990717099e+02 1.306986808776855469e+00 1.668232405185700318e-02 5.844337856769563078e-02 9.040017127990726542e-03 4.210892200469967817e-03 5.407217502593993086e-03
3.951351020741379914e-05 1.942047816378660343e+02 1.783425587874607920e+00 -9.900668333517741171e-02 -5.632488819803480040e-03 -2.867187961493612020e-02 2.227492834219568785e-02 1.439465566628471416e-02
3.950632052390803782e-05 1.942039636094916943e+02 1.870538234710693359e+00 -6.307455253601074174e-02 -6.795913624763488814e-02 2.298066043853759510e-02 2.528660488128661732e-02 -3.475999832153187086e-05
3.950588840803824535e-05 1.942029745474436027e+02 2.417085384759046107e+00 -2.368866068001956871e-02 -4.125399686122077636e-04 2.663377377761697029e-02 3.031214587929852849e-02 3.208361106889508207e-02
3.949987011857755410e-05 1.942021268980971342e+02 7.454746379247705335e-01 4.894933457098918361e-03 2.144464359383063679e-02 6.602538777967469075e-02 2.598125438932143150e-02 -9.787479449891878930e-03
3.948449531246278095e-05 1.942015162107471156e+02 3.307030913765101943e+00 -8.313112992848392668e-02 -6.037561906038674958e-02 2.393543422558713774e-02 1.784798474665008627e-02 1.399968159518019672e-02
3.945716163384663212e-05 1.942012087140657570e+02 1.739164288560475669e+00 -5.645446510292163877e-02 3.010332698206448498e-02 2.769864035608375630e-02 -2.832685076396737611e-02 -4.940237694751353770e-03
3.961684944629612770e-05 1.941961697630285926e+02 3.046211085635528448e+00 -3.604665688731242823e-02 -5.108691550600020365e-02 -1.452083848186450088e-02 -8.466516247045703658e-03 1.694989742096906365e-02
3.963234797919969107e-05 1.941947786288946816e+02 1.995014224763673738e+00 -2.295701684826056965e-02 -5.862721839966568427e-02 -8.196472745603117227e-04 -1.134974659513571932e-02 -1.974712113533567612e-02
3.966364416388219776e-05 1.941929892778704527e+02 1.170118802082693144e+00 -1.087806519648870651e-01 -2.847584782164940681e-02 -7.016883000933671344e-03 2.158573655119240542e-03 2.860787251365348727e-03
3.963475713104954720e-05 1.941927178432296159e+02 1.200621798214089431e+00 -1.901171776945782821e-02 2.984056964653954147e-02 5.483546866384121643e-02 3.125476883967339553e-02 2.340927905552579735e-02
3.967546509869363029e-05 1.941906912928033080e+02 1.359695323042840798e+00 -9.411832579559048506e-04 2.276486447209251363e-02 7.275227899919307906e-02 9.824794202937248144e-04 3.092928348712960240e-02
3.970404284143851104e-05 1.941889712645561303e+02 2.215147222216629075e+00 -7.468998186499983816e-02 1.606688104881245915e-02 -2.109604772569051434e-03 -2.982170981959071654e-02 2.507968281052777582e-03
3.974686782709746470e-05 1.941868932406682973e+02 8.779996109975662932e-01 1.767296885586321087e-02 -2.775607294059593416e-02 4.549834675359479275e-03 7.127225544646974276e-03 3.292789972285022071e-02
3.998151079645377478e-05 1.941800071646973720e+02 1.049946305348843367e+00 -1.902593414315668918e-02 4.555356043310337943e-02 2.611329026989189783e-02 2.863563644685915982e-02 1.903743888567986653e-02
3.997165765833727414e-05 1.941792536374353233e+02 2.317066091990925614e+00 -7.160260623201607222e-02 -1.891953280872239046e-02 -5.278541752420200239e-02 1.780315445206855085e-03 6.035639349219149019e-03
4.001598427958811410e-05 1.941771453005794399e+02 1.211687449937548067e+00 4.350519116512741036e-04 4.364091227655596261e-02 -4.950226144388766847e-03 -1.554511170043617121e-02 -3.525752540954961434e-03
4.007618862541705766e-05 1.941746419237828434e+02 5.707734499822700869e-01 -4.946471491871984316e-02 -1.169170744891311758e-02 2.513433459544268944e-02 4.020783661534299558e-03 3.002789715174761231e-02
4.016872335767909975e-05 1.941713356149841729e+02 1.777369022369384766e+00 -9.982955574989318959e-02 1.435053205490112449e-02 -1.558905029296874661e-02 1.417691659927368397e-02 2.354199171066284624e-02
4.017162527312504383e-05 1.941702633744351090e+02 9.087607966739241760e-01 -5.458715779998167539e-02 -4.579978779760262436e-02 2.418491794476303192e-02 -1.700568882693790154e-02 1.593098077018996472e-02
4.017617533626813791e-05 1.941691501152514832e+02 9.315650594763855707e-01 -6.046841492616628067e-02 -3.010906971886524036e-02 6.962628539206196232e-02 -8.442730856966128988e-03 7.451844365548403182e-03
4.013607146190821908e-05 1.941691488141870536e+02 2.396924011320617609e+00 -9.983789498964909526e-02 -6.727480803827795564e-02 2.470488947741987518e-02 8.470886469161817423e-03 -1.124935554101228613e-02
4.013281191062663573e-05 1.941682300299993926e+02 6.708547941547546856e-01 1.413826377043821136e-02 3.814112497586275019e-02 5.357909296092984441e-02 5.088766539046440940e-03 -1.826092490038887586e-02
4.024029683873809319e-05 1.941645553793889007e+02 4.478593577544796034e-01 -4.744933924436789408e-02 2.166975396597452252e-02 1.224343376167037756e-02 7.123953816566067077e-03 -1.292978583537622919e-02
4.033644249977473177e-05 1.941611689411325585e+02 1.758662939071655273e+00 2.929241430759431386e-02 -2.180156421661377103e-02 4.484387612342834173e-02 2.949760866165161005e-02 2.288287353515625067e-02
4.038535828859767738e-05 1.941589569811829108e+02 2.197263424903448836e+00 6.992454405623807490e-03 -3.207564950265276438e-02 -1.676023182107395926e-02 7.260072296556077664e-04 -1.772357433602072402e-02
4.049106195717082802e-05 1.941553430245206755e+02 2.643769661207723942e+00 -9.579186953350213307e-02 -5.973951721488465760e-02 2.054504659039019243e-02 1.848553926859657082e-02 2.735396096317113668e-02
4.060185243036097794e-05 1.941516105899310958e+02 1.247611284255981445e+00 -4.286100375652313055e-02 3.837706160545349687e-02 5.202189445495608577e-03 -2.590271902084350514e-02 1.961634635925295356e-03
4.060497721886303273e-05 1.941505336311699068e+02 2.712779820457585700e+00 -8.880120736725435893e-02 -1.037204283515176517e-02 3.738302321689815355e-02 2.973158944840826462e-02 2.677356294909612189e-02
4.060794018524526940e-05 1.941494606633101228e+02 2.057884113478953836e-01 6.568295328848276771e-02 -4.257630301023565544e-03 3.452848252001387841e-02 6.995064561343723730e-03 -4.526776172188579084e-04
4.075505195220998863e-05 1.941448444755714036e+02 1.801523145182965635e+00 -7.363322638643879370e-02 5.547616825405193852e-03 5.538527309305001090e-02 -9.899986541544395641e-03 -2.226428552999866473e-02
4.072697862874451809e-05 1.941445335434401898e+02 2.357365837245872342e+00 2.214076618607417613e-02 -5.076475023394991237e-03 2.391257496166945828e-02 3.008667513287247713e-02 1.258449400218872305e-02
4.076824128551438209e-05 1.941425209034266288e+02 7.429776191711425781e-01 -3.692308437824250167e-02 -1.003855848312378007e-02 7.090505290031433316e-02 1.764555358886718550e-02 2.182119083404541332e-02
4.086544152164064178e-05 1.941391395265557094e+02 6.010437758794617835e-01 -5.969429628136165705e-02 -2.290574187980884413e-03 4.021106621897195532e-02 -1.994350079335324710e-02 -4.673297998920401125e-03
4.085943861654822934e-05 1.941382864317600365e+02 2.906605644852943371e+00 -4.671303487786845898e-02 -6.473935442914928451e-02 1.455814057728474498e-02 4.886470886410802794e-03 2.380091107545805051e-02
4.089818007650350027e-05 1.941363387167098153e+02 7.492544299478964831e-01 2.354575102998589242e-02 1.425626339960336941e-03 7.431337210563894458e-02 2.360113987724420104e-02 1.800955979370405524e-02
4.086028233434779386e-05 1.941362657826978761e+02 7.083125363690934151e-01 -3.305175501660315152e-02 2.022165954730593962e-02 8.150643303704740994e-03 -9.882446962238600890e-03 3.096566194311170528e-02
4.082003151743223112e-05 1.941362513523724260e+02 9.185628341690339482e-01 7.645144980514016753e-02 -1.630799751300852224e-02 -4.928589120188911488e-03 -5.022325022716059295e-03 5.110975054022276476e-03
4.084400463570026814e-05 1.941346642366703747e+02 1.159840817794063561e+00 -9.219833139798466748e-02 -3.767722797552677111e-02 6.591207467085358207e-03 1.289947989987571403e-02 -1.154248074588612102e-02
4.096728662004708242e-05 1.941306504209545380e+02 1.161331816913179438e+00 -9.631606646573906416e-03 1.833929984719302742e-02 4.186491758988608591e-02 -2.620316908452533997e-02 -1.703152492333607354e-02
4.095592121638840633e-05 1.941299278857665911e+02 1.837304105551755384e+00 4.363603191245758739e-02 1.992977007902324571e-03 3.635218798848210975e-02 2.862970289234768179e-02 -4.634382493496288363e-03
4.096053410858584430e-05 1.941288152614548324e+02 1.260120463756374320e+00 -8.796039219739072712e-02 1.906045954077714710e-02 9.218527689122540947e-04 -1.116330638022729194e-02 2.592718216920367885e-02
4.122736206850509784e-05 1.941213221180649668e+02 3.018474948177278350e+00 -9.740578385590444033e-02 -2.391208118209683930e-02 6.737558668789361827e-03 3.223248955572625279e-02 -5.380333233021242223e-03
4.132188096669020869e-05 1.941180321167029774e+02 6.780812588104652150e-01 -4.064459507862236420e-02 -2.170799153602639281e-02 1.063960884805505158e-02 4.475325793069598324e-03 -2.115942864337635315e-02
4.141128253954917774e-05 1.941148709130485770e+02 2.028762720629771366e+00 -4.635387683319247554e-02 -1.717669834917092547e-02 7.009808854415176815e-02 -1.943307093504615876e-02 -6.245136569399418330e-03
4.161769082093945253e-05 1.941088989448730047e+02 1.165288925170898438e+00 1.290835726261140015e-02 1.196145272254943437e-02 6.831166648864746282e-02 2.035354614257812306e-02 3.005874001979827459e-02
4.157922918949578771e-05 1.941088235376145690e+02 1.911112408815140995e+00 -9.685052709788097292e-02 -4.081588830086571584e-02 7.953441192087851164e-05 3.445899920691124912e-02 6.134806785244709126e-03
4.159882743730606100e-05 1.941073523015946876e+02 1.940398568827490955e+00 5.380748893507054931e-02 -2.320904773586431741e-02 -4.246158102312366789e-03 1.240621890569405111e-02 2.342520974774671416e-03
4.168921877688175630e-05 1.941041817290053757e+02 2.708627401423999714e+00 -7.610657366545528490e-02 -1.464873849085045199e-02 6.198518958011660362e-02 2.191075692236427869e-02 -3.381872684308388777e-03
4.190345438927236513e-05 1.940980560146735172e+02 9.625831020199679955e-01 -6.847924028123758555e-03 1.500647147717723562e-02 3.017966530249607815e-02 -3.200790178356429511e-02 2.013565318407408572e-02
4.193202839476335844e-05 1.940963743461091440e+02 2.450323104858398438e-01 8.513880729675279979e-03 5.164762616157531072e-03 -3.852444648742681110e-03 -7.685194015502952447e-04 1.499150812625885121e-02
4.201567729251778205e-05 1.940933814643560993e+02 1.360999562371307370e+00 -5.897709466447893789e-02 3.003367759691183414e-02 6.515014869471051628e-02 -1.182447885518317365e-02 2.239105962360775359e-02
4.202866548656443988e-05 1.940920723847983425e+02 5.408885478973388672e-01 4.903453803062439442e-02 3.461640644073486761e-02 9.265408515930217970e-04 8.382096290588392229e-04 1.511289274692535767e-02
4.200560118124298638e-05 1.940916213110118633e+02 1.991588830947875977e+00 4.876567232608795821e-02 8.861168861389157048e-03 7.484593391418450925e-03 -3.290375232696533814e-03 1.929021370410919506e-02
4.203906012244342975e-05 1.940898250928475761e+02 2.562827538373976921e+00 -4.893603181705744043e-03 7.897965738984658035e-03 -1.424735580042318928e-02 1.590977774732656169e-02 1.068709091154348978e-03
4.221843602277662854e-05 1.940845672836428264e+02 1.322229623794555664e+00 -7.111522293090821734e-02 3.742817473411561013e-02 -7.540318250656125043e-03 1.787155437469482161e-02 -2.547145485877991278e-03
4.223048100189199681e-05 1.940832820229284721e+02 7.728848391452451949e-01 2.908270800286351376e-02 4.115421399305224659e-02 5.869129396972012913e-02 -1.487817152323025333e-02 -3.103862430607857298e-03
4.242457566252926128e-05 1.940776964728529776e+02 3.223364797949663796e+00 -9.337746299704061115e-02 -6.485894438254825867e-02 1.674476071236648267e-02 -2.271884549258161579e-03 -3.975363047251281867e-03
4.251908416474614008e-05 1.940744712675485459e+02 2.404522159204187659e+00 -5.456667619307043610e-02 -2.853014994453956232e-02 7.060423668660421870e-02 8.477050764414850725e-03 2.455618615373849484e-02
4.253331918146512004e-05 1.940731365323430850e+02 2.061053182987567567e+00 6.807668721656917610e-03 1.478690300402001057e-02 3.411181855498325588e-02 3.545654193298280327e-02 8.926972236679917017e-04
4.255273831940734302e-05 1.940716800735800689e+02 2.500360017925611800e+00 -3.311255104885109379e-02 -6.479976869569195608e-02 3.928454978433047751e-02 -7.594545188061394003e-03 -3.691119877991304310e-03
4.278563559308541712e-05 1.940652218525896728e+02 9.502178509585554878e-01 8.188160834516118591e-02 2.536161189465110932e-02 1.389117362565568670e-02 1.500609734095878500e-02 8.857489784065267213e-03
4.290997038647666347e-05 1.940613200729893322e+02 7.416036744897347432e-01 3.696781850992035545e-02 4.290610523306342960e-04 2.421962792465744141e-02 -4.531103551854487321e-03 -2.466496687090339451e-02
4.307727847808171423e-05 1.940564286052438376e+02 9.789668410272867050e-01 -7.202758326636249375e-02 4.249502969398268049e-02 2.915624517516757219e-03 -4.686295145704108545e-03 8.412587689523159939e-04
4.320909274993105952e-05 1.940523733284368291e+02 1.605060386906366432e+00 4.302663074630828921e-02 2.193643100452019601e-02 6.332771578594215134e-03 -1.708499879838759616e-03 2.775153854017325949e-02
4.364439091376930206e-05 1.940413495092356015e+02 2.362143924648135496e+00 -6.473811019801531397e-02 -1.679086771079099649e-03 2.943230304344990333e-02 2.403884104454288156e-02 -2.465307418475862905e-02
4.366030643430054048e-05 1.940399849121133400e+02 2.063614152684751346e+00 -3.043706727706367576e-02 1.285932454933802482e-03 -2.925965462603079964e-02 -2.318896065594013012e-02 1.648811375646810906e-02
4.374972476243387611e-05 1.940369389602220167e+02 9.017090270709147148e-01 -7.289584205351438972e-02 5.063827530639011809e-03 -1.418899777419307950e-02 1.347878664576726560e-02 -8.478495077399103574e-03
4.381627482119919941e-05 1.940344189622343265e+02 2.444881135352572343e-01 2.427812072037353885e-02 1.583619402258809594e-02 1.927542107370749935e-02 1.189037277027788636e-02 -1.287965867400030218e-02
4.379572339646012818e-05 1.940338881085963294e+02 4.169894824410853573e-01 -5.847873461885172430e-03 3.445959474449941662e-02 2.846069052720365256e-02 1.601877709192338350e-02 -1.333806346031084916e-02
4.384547553959479421e-05 1.940317527487636653e+02 7.278420990735039453e-01 2.558331101547271780e-02 2.152915283810105662e-02 7.181462445421051000e-02 -1.683315568376231655e-02 -1.909088515182261192e-03
4.382028759697497290e-05 1.940313273845715401e+02 1.949642780547516274e+00 5.990934176415303736e-02 -3.094560901387583690e-02 3.043602423123814571e-02 6.949446077013185508e-03 1.380039288363046901e-02
4.398811229291472611e-05 1.940265048596081101e+02 1.050116219869082101e+00 -3.888664959042269220e-02 3.219755366833675081e-02 1.877758296858463016e-02 3.473074824946503075e-02 -5.490323513060585414e-04
4.411121990639740458e-05 1.940227101121216151e+02 2.178546908829062545e+00 -8.246824364036986488e-02 1.801756729743131391e-02 -2.197865011971837645e-02 1.438322041946460406e-02 2.348371449368234082e-02
4.413917172290400916e-05 1.940210766459822764e+02 1.687485505983351786e+00 2.633498875020899577e-02 2.176986005274583746e-02 5.209121958721298074e-02 2.761841805107152076e-02 -6.834875651853672407e-03
4.415831566545569517e-05 1.940196430222537742e+02 5.147867202758789062e-01 2.598888230323791182e-02 3.727104413509368941e-02 5.065008473396299948e-02 -1.886899709701538030e-02 8.868370771408083664e-03
4.416916800317599714e-05 1.940183972926728018e+02 1.944411478324797216e+00 3.624958008273425347e-02 -1.504551367276910079e-03 5.618356980767559572e-02 2.367847440581961893e-02 1.689182992903415226e-02
4.453094847761537238e-05 1.940092398630103503e+02 2.243242029984410024e+00 -8.704025731865303039e-02 -2.941553802157526737e-02 -7.630477615435338201e-03 1.824729743537632787e-02 -2.584556337440774981e-02
4.458355418759023063e-05 1.940070592310253517e+02 8.927549554104379226e-01 -2.273676064778337724e-02 1.636782522255063321e-02 -2.959763141622269444e-02 1.607900201936303397e-02 4.017944305457467336e-03
4.465556847990050142e-05 1.940044452683195857e+02 1.675646745328399412e+00 -1.063532786930697221e-01 -3.019963877565819826e-02 2.743640169183672595e-03 4.911554831325180837e-03 3.207464181899381817e-02
4.466812896254101768e-05 1.940031640331472147e+02 1.590695867200839331e+00 -8.307599379391428229e-02 -1.389150620634294758e-02 3.017695942989395697e-02 -2.367547345336414727e-02 3.075716291045775541e-02
4.488385476321376502e-05 1.939973461338894367e+02 2.187976562901203792e+00 -5.815873226867449008e-02 -1.035424847189278519e-02 4.158705478565560831e-03 -9.496134130978529930e-03 -3.112346076851510782e-02
4.485315099496760656e-05 1.939970304395264407e+02 2.019764284621029304e+00 1.447855004829619319e-02 -4.926269451292959040e-02 1.182183340512979464e-02 1.195086241237167807e-02 2.830125333183503705e-02
4.491276604588996318e-05 1.939947022057902473e+02 1.059401494530360033e+00 6.437668059530984865e-03 1.282471142309152268e-02 2.727036668505970762e-02 -1.384500761770419627e-02 -2.676901390992831101e-02
